pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z
0.00207,0.001493,0.00452,0.002575,0.001367,0.003965,0.004665,0.000103,0.00174,0.005065,-0.000379,0.001439
0.002056,0.001501,0.004533,0.002568,0.001371,0.003973,0.004646,0.000118,0.001757,0.005052,-0.000373,0.001449
0.00205,0.001511,0.004542,0.002556,0.001383,0.003992,0.004633,0.000118,0.001774,0.005039,-0.000353,0.001464
0.002042,0.001512,0.004551,0.00254,0.001385,0.004009,0.004617,0.000128,0.001782,0.005022,-0.000332,0.001478
0.002039,0.001516,0.004559,0.002527,0.001389,0.004029,0.004598,0.000137,0.001802,0.00502,-0.000319,0.001493
0.002036,0.001517,0.004566,0.002503,0.001393,0.004046,0.004582,0.000146,0.001815,0.005017,-0.000306,0.001495
0.002033,0.001516,0.004569,0.00249,0.001391,0.004059,0.004573,0.000154,0.001831,0.005009,-0.000298,0.00151
0.002033,0.001517,0.004576,0.002484,0.001391,0.004068,0.004553,0.000165,0.001846,0.004998,-0.000295,0.001516
0.002033,0.001526,0.004585,0.002494,0.001393,0.00406,0.004532,0.000177,0.001863,0.004982,-0.000289,0.00153
0.002027,0.001531,0.004599,0.002504,0.001396,0.004058,0.004517,0.000189,0.001878,0.004964,-0.00027,0.001551
0.002015,0.001536,0.004608,0.002505,0.001401,0.004064,0.004503,0.000203,0.001895,0.004941,-0.000246,0.001573
0.002005,0.001536,0.004616,0.002503,0.001404,0.004071,0.004492,0.000217,0.001912,0.004917,-0.000224,0.001593
0.001996,0.001542,0.004628,0.002503,0.00141,0.00408,0.004478,0.00023,0.001933,0.004893,-0.000199,0.001613
0.001996,0.001545,0.004641,0.002498,0.001414,0.00409,0.00447,0.000241,0.001946,0.004867,-0.000174,0.001639
